ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight
70140190,1.0,1,36,10,3,12.8,0.75,10,4.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,7.0,12.0,4.0,1.0,1963.0,1.0,3.0,1.0,3.0,9035.0,6.0,1,2,2,2,1,2.0,6.4,1.07,2.0,5.0,1.0,1.0,5.0,4.0,5.0,4.0,3.0,5.0,6.0,6.0,4.0,1.0,5.0,1.0,5.0,3.0,5.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,5.0,1.0,5.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,5.0,1.0,2.0,5.0,1.0,6.0,5.0,5.0,5.0,1.0,3.0,4.0,3.0,1.0,2.0,5.0,5.0,4.0,1.0,4,2,2,2,3,4.0,1,3.0,2.0,2.0,3.0,8,7.5,0,23.0,2.0,14.0,8,47.0,0.000109132
70140229,10.0,8,400,52,61,92.0,17.93,159,2.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,2.0,4.0,1.0,1943.0,1.0,2.0,2.0,4.0,7000.0,3.0,2,2,2,2,2,1.0,92.0,25.69,5.0,1.0,4.0,1.0,3.0,5.0,4.0,3.0,6.0,5.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,5.0,4.0,2.0,4.0,3.0,6.0,1.0,4.0,4.0,6.0,4.0,2.0,5.0,4.0,4.0,3.0,4,2,2,2,3,5.0,2,1.0,2.0,2.0,3.0,8,190.0,1,287.0,4.0,195.0,8,67.0,0.0003213
70140237,1.0,0,71,30,0,26.8,3.03,32,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,18.0,2.0,2.0,1950.0,1.0,2.0,1.0,7.0,3250.0,3.0,1,2,2,2,2,1.0,13.4,4.34,6.0,6.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,2.0,5.0,1.0,5.0,2.0,5.0,3.0,1.0,1.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,1.0,4,2,2,2,3,5.0,2,4.0,2.0,2.0,1.0,8,30.0,1,41.0,8.0,19.0,8,60.0,0.000367986
70140247,4.0,1,44,14,6,10.8,1.63,18,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,20.0,4.0,2.0,1946.0,1.0,2.0,6.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,10.8,2.34,2.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,4,2,2,2,3,4.0,1,1.0,2.0,3.0,2.0,8,15.0,0,24.0,5.0,30.0,8,64.0,0.000367986
70140248,4.0,1,44,14,6,10.8,1.63,18,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,20.0,4.0,1.0,1944.0,1.0,2.0,4.0,3.0,7000.0,5.0,2,2,2,2,2,1.0,10.8,2.34,2.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,3.0,4,2,2,2,3,5.0,1,1.0,2.0,2.0,2.0,8,15.0,0,24.0,4.0,30.0,8,66.0,8.57e-05
70140251,9.0,0,19,10,0,3.4,0.81,11,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,1969.0,1.0,2.0,2.0,6.0,7384.0,3.0,1,2,2,2,1,1.0,2.2,1.16,2.0,3.0,3.0,2.0,4.0,5.0,5.0,2.0,3.0,5.0,6.0,5.0,5.0,1.0,5.0,6.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,5.0,3.0,4,2,2,2,3,4.0,1,3.0,2.0,4.0,3.0,8,7.5,0,9.0,4.0,11.0,8,41.0,0.000367986
70140251,1.0,1,47,18,16,5.6,1.05,14,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,1969.0,1.0,2.0,2.0,6.0,7384.0,3.0,1,2,2,2,1,1.0,2.8,1.5,2.0,3.0,3.0,2.0,4.0,5.0,5.0,2.0,3.0,5.0,6.0,5.0,5.0,1.0,5.0,6.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,4,2,2,2,3,4.0,1,3.0,2.0,4.0,3.0,8,9.0,0,13.0,4.0,24.0,8,41.0,0.000367986
70140251,1.0,1,82,20,16,13.2,2.32,21,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,1969.0,1.0,2.0,2.0,6.0,7384.0,3.0,1,2,2,2,1,1.0,6.6,3.32,2.0,3.0,3.0,2.0,4.0,5.0,5.0,2.0,3.0,5.0,6.0,5.0,5.0,1.0,5.0,6.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,4,2,2,2,3,4.0,1,3.0,2.0,4.0,3.0,8,22.0,0,46.0,4.0,64.0,8,41.0,0.000367986
70140281,1.0,3,180,23,31,53.0,13.63,102,4.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,8.0,6.0,1.0,1966.0,1.0,3.0,1.0,1.0,15000.0,6.0,1,2,2,2,2,1.0,26.5,19.53,2.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,6.0,2.0,2.0,4.0,2.0,6.0,6.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,1.0,4,2,2,2,3,5.0,1,3.0,1.0,2.0,4.0,8,145.0,1,126.0,3.0,90.0,8,44.0,0.000109132
70140294,1.0,1,41,16,6,8.0,1.76,22,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,7.0,3.0,1.0,1963.0,1.0,1.0,1.0,6.0,5000.0,3.0,2,2,2,2,2,1.0,8.0,2.52,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,6.0,3.0,4.0,2.0,3.0,6.0,6.0,2.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,4.0,4.0,2.0,3.0,6.0,2.0,4.0,3.0,2.0,3.0,2.0,6.0,1.0,2.0,5.0,1.0,3.0,3.0,3.0,2.0,6.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,4,2,2,2,3,3.0,2,3.0,2.0,2.0,4.0,8,16.0,1,19.0,4.0,20.0,8,47.0,0.000409116
70140295,1.0,1,65,24,2,39.2,3.48,38,4.0,2.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,1970.0,1.0,3.0,1.0,6.0,7000.0,6.0,1,2,2,2,1,1.0,19.6,4.99,4.0,4.0,2.0,1.0,4.0,5.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,4,2,2,2,3,4.0,2,3.0,3.0,2.0,3.0,8,36.0,0,39.0,5.0,49.0,8,40.0,0.000109132
70140295,1.0,0,81,32,0,39.2,3.48,38,4.0,2.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,1970.0,1.0,3.0,1.0,6.0,7000.0,6.0,1,2,2,2,1,1.0,19.6,4.99,4.0,4.0,2.0,1.0,4.0,5.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0,1.0,4,2,2,2,3,4.0,2,3.0,3.0,2.0,3.0,8,36.0,0,49.0,5.0,49.0,8,40.0,0.000109132
70140357,11.0,8,364,20,76,133.8,36.36,255,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,1956.0,1.0,1.0,4.0,8.0,3250.0,4.0,1,2,2,2,2,1.0,66.9,52.1,1.0,3.0,1.0,2.0,4.0,5.0,6.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,6.0,3.0,1.0,5.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4,2,2,2,3,3.0,2,2.0,2.0,3.0,4.0,8,396.0,0,268.0,4.0,384.0,8,54.0,9.82e-05
70640218,4.0,0,62,44,0,4.8,1.76,24,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,24.0,6.0,2.0,1949.0,1.0,2.0,2.0,6.0,15000.0,3.0,1,2,2,2,2,3.0,2.4,2.52,1.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,6.0,5.0,3.0,3.0,2.0,3.0,4.0,6.0,5.0,2.0,5.0,4.0,4.0,3.0,4.0,1.0,5.0,5.0,5.0,4.0,2.0,4.0,1.0,5.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5,1,2,2,2,3.0,1,3.0,2.0,2.0,3.0,8,12.0,0,18.0,4.0,30.0,8,61.0,0.000367986
70740007,1.0,2,107,16,27,27.6,10.08,124,4.0,0.0,1.0,0.0,6.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,5.5,27.0,2.0,2.0,1962.0,1.0,3.0,2.0,8.0,3250.0,4.0,2,2,2,2,1,2.0,27.6,14.44,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,6,2,2,2,3,5.0,2,4.0,1.0,1.0,3.0,8,108.0,0,64.0,4.0,209.0,8,48.0,9.82e-05
70740029,8.0,0,42,29,0,6.8,1.05,13,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,1.0,1934.0,1.0,2.0,9.0,3.0,3250.0,4.0,1,1,2,2,2,1.0,3.4,1.5,2.0,4.0,2.0,4.0,2.0,5.0,6.0,6.0,6.0,3.0,5.0,6.0,5.0,1.0,5.0,6.0,5.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,5.0,2.0,5.0,4.0,6.0,4.0,1.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,6.0,6.0,1.0,2.0,5.0,4.0,1.0,5.0,4.0,4.0,5.0,3.0,6,2,2,2,3,5.0,2,1.0,2.0,3.0,1.0,8,9.0,1,13.0,3.0,20.0,8,76.0,8.57e-05
70740047,1.0,4,254,48,10,83.6,24.78,187,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,5.0,2.0,4.0,2.0,1953.0,1.0,2.0,2.0,5.0,8418.0,4.0,1,2,2,2,2,1.0,41.8,35.51,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,6,2,2,2,3,4.0,2,2.0,2.0,2.0,3.0,8,261.0,0,196.0,4.0,213.0,8,57.0,9.82e-05
70740079,6.0,0,30,13,0,6.2,1.2,16,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,1979.0,1.0,1.0,1.0,5.0,3250.0,3.0,2,2,2,2,2,1.0,6.2,1.72,1.0,5.0,3.0,1.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,6.0,3.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,4.0,5.0,1.0,4.0,5.0,1.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,1.0,3.0,2.0,4.0,5.0,5.0,3.0,6,2,2,2,3,4.0,1,3.0,2.0,2.0,4.0,8,9.5,1,17.0,5.0,15.0,8,31.0,0.00087004
70740120,1.0,0,40,17,0,3.4,1.43,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,3.0,2.0,1973.0,1.0,1.0,1.0,6.0,5000.0,3.0,1,2,2,2,2,1.0,2.2,2.05,1.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,6,2,2,2,3,6.0,1,4.0,2.0,1.0,4.0,8,12.0,1,23.0,5.0,20.0,8,37.0,0.00087004
70740127,10.0,0,4,0,0,0.0,0.26,2,5.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,4.5,7.0,4.0,2.0,1971.0,3.0,3.0,2.0,2.0,7000.0,6.0,1,2,2,2,1,2.0,2.2,0.37,2.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,5.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,1.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,2.0,5.0,5.0,4.0,1.0,4.0,1.0,1.0,5.0,3.0,4.0,1.0,3.0,6,2,2,2,3,5.0,2,3.0,1.0,1.0,2.0,8,1.4,1,4.0,4.0,35.5,8,39.0,0.000232084
70740128,8.0,0,115,88,0,14.0,2.26,30,5.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,4.5,7.0,4.0,2.0,1971.0,3.0,3.0,2.0,2.0,7000.0,4.0,1,2,2,2,2,2.0,7.0,3.24,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,6.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,6,2,2,2,3,5.0,4,3.0,1.0,1.0,2.0,8,17.3,1,27.0,4.0,50.0,8,39.0,0.000232084
70740134,4.0,0,75,42,0,9.6,2.0,22,4.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,8.0,3.0,2.0,1971.0,1.0,3.0,5.0,8.0,5000.0,3.0,2,2,2,2,2,1.0,9.6,2.87,2.0,2.0,4.0,3.0,3.0,4.0,6.0,6.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,5.0,3.0,6.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,6,2,2,2,3,2.0,2,4.0,2.0,2.0,4.0,8,14.5,1,33.0,4.0,30.0,8,39.0,0.00087004
70740135,8.0,3,179,82,18,22.8,5.62,56,4.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,6.0,7.0,4.0,2.0,1971.0,1.0,3.0,2.0,6.0,7000.0,4.0,2,2,2,2,2,2.0,22.8,8.05,2.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,6,2,2,2,3,2.0,4,3.0,2.0,2.0,3.0,8,54.5,1,79.0,5.0,60.0,8,39.0,0.000232084
70740171,4.0,0,92,78,0,8.8,1.77,24,3.0,0.0,2.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,7.0,13.0,6.0,2.0,1958.0,1.0,3.0,2.0,6.0,15000.0,6.0,2,2,1,2,2,2.0,0.0,2.54,4.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,6.0,4.0,6.0,1.0,1.0,5.0,6.0,4.0,1.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,6.0,3.0,5.0,5.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,6.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,6,2,2,2,3,4.0,2,3.0,1.0,2.0,3.0,8,13.0,1,14.0,2.0,30.0,8,52.0,9.82e-05
70740172,1.0,1,54,34,11,10.4,1.85,29,5.0,0.0,2.0,0.0,7.0,0.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,13.0,6.0,1.0,1956.0,3.0,3.0,1.0,2.0,15000.0,7.0,1,2,2,2,1,1.0,5.2,2.65,4.0,4.0,4.0,2.0,5.0,5.0,5.0,1.0,4.0,5.0,3.0,1.0,5.0,2.0,5.0,4.0,4.0,3.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,6,2,2,2,3,5.0,2,3.0,3.0,4.0,3.0,8,14.0,0,9.0,2.0,55.0,8,54.0,0.000160139
70740182,9.0,2,116,38,38,10.4,4.1,40,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,8.0,4.0,1.0,1964.0,1.0,2.0,2.0,5.0,7384.0,3.0,2,2,2,2,2,1.0,10.4,5.88,1.0,1.0,3.0,1.0,3.0,4.0,6.0,6.0,6.0,5.0,3.0,5.0,6.0,5.0,3.0,6.0,5.0,3.0,5.0,1.0,5.0,5.0,6.0,5.0,1.0,6.0,5.0,3.0,6.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,6,2,2,2,3,6.0,2,3.0,2.0,3.0,1.0,8,38.0,1,40.0,3.0,55.0,8,46.0,0.000409116
70740186,4.0,1,33,12,5,5.6,0.97,13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1943.0,3.0,1.0,9.0,6.0,2000.0,3.0,2,2,2,2,2,1.0,5.6,1.39,1.0,2.0,3.0,2.0,3.0,2.0,6.0,6.0,6.0,1.0,6.0,3.0,4.0,3.0,6.0,6.0,4.0,4.0,4.0,3.0,5.0,5.0,6.0,3.0,3.0,6.0,3.0,2.0,3.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,6,2,2,2,3,3.0,1,3.0,2.0,2.0,3.0,8,8.0,1,16.0,5.0,10.0,8,67.0,0.0003213
70740215,1.0,2,57,24,7,12.4,1.89,24,4.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,5.0,6.0,4.0,1.0,1970.0,1.0,3.0,1.0,3.0,7000.0,3.0,2,2,2,2,2,1.0,12.4,2.71,1.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,6,2,2,2,3,3.0,2,2.0,2.0,2.0,3.0,8,15.0,1,26.0,5.0,30.0,8,40.0,0.000409116
70740215,1.0,2,63,24,9,12.4,1.89,24,4.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,5.0,6.0,4.0,1.0,1970.0,1.0,3.0,1.0,3.0,7000.0,3.0,2,2,2,2,2,1.0,12.4,2.71,1.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,6,2,2,2,3,3.0,2,2.0,2.0,2.0,3.0,8,15.0,1,30.0,5.0,30.0,8,40.0,0.000409116
70740257,7.0,0,10,0,0,0.0,0.13,1,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,5.0,20.0,3.0,2.0,1956.0,1.0,7.0,2.0,6.0,5000.0,3.0,1,2,2,2,2,2.0,2.2,0.19,4.0,1.0,3.0,1.0,3.0,5.0,5.0,2.0,3.0,5.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,1.0,5.0,2.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,1.0,3.0,1.0,5.0,1.0,4.0,3.0,6,2,2,2,3,4.0,1,4.0,2.0,2.0,1.0,8,1.0,2,10.0,3.0,10.0,8,54.0,0.000367986
